state,date,predicted,yhat_lower,yhat_upper
Georgia,2023-05-03,0.00,0.00,-1074.22
Georgia,2023-05-04,0.00,0.00,-1548.43
Georgia,2023-05-05,0.00,0.00,-1439.32
Georgia,2023-05-06,0.00,0.00,-1674.77
Georgia,2023-05-07,0.00,0.00,-1589.78
Georgia,2023-05-08,0.00,0.00,-1911.42
Georgia,2023-05-09,0.00,0.00,-1408.96
Georgia,2023-05-10,0.00,0.00,-1380.06
Georgia,2023-05-11,0.00,0.00,-1233.64
Georgia,2023-05-12,0.00,0.00,-1743.58
Georgia,2023-05-13,0.00,0.00,-1556.39
Georgia,2023-05-14,0.00,0.00,-1727.21
Georgia,2023-05-15,0.00,0.00,-1679.55
Georgia,2023-05-16,0.00,0.00,-1808.71
Georgia,2023-05-17,0.00,0.00,-1540.37
Georgia,2023-05-18,0.00,0.00,-1670.34
Georgia,2023-05-19,0.00,0.00,-1960.54
Georgia,2023-05-20,0.00,0.00,-1610.85
Georgia,2023-05-21,0.00,0.00,-1776.77
Georgia,2023-05-22,0.00,0.00,-2371.82
Georgia,2023-05-23,0.00,0.00,-1807.08
Georgia,2023-05-24,0.00,0.00,-1764.15
Georgia,2023-05-25,0.00,0.00,-1602.76
Georgia,2023-05-26,0.00,0.00,-1846.45
Georgia,2023-05-27,0.00,0.00,-1591.63
Georgia,2023-05-28,0.00,0.00,-1562.74
Georgia,2023-05-29,0.00,0.00,-1776.65
Georgia,2023-05-30,0.00,0.00,-1632.78
Georgia,2023-05-31,0.00,0.00,-1723.39
Georgia,2023-06-01,0.00,0.00,-1943.78
Georgia,2023-06-02,0.00,0.00,-1769.06
Georgia,2023-06-03,0.00,0.00,-1568.87
Georgia,2023-06-04,0.00,0.00,-2068.53
Georgia,2023-06-05,0.00,0.00,-1819.98
Georgia,2023-06-06,0.00,0.00,-1856.32
Georgia,2023-06-07,0.00,0.00,-1808.07
Georgia,2023-06-08,0.00,0.00,-1787.62
Georgia,2023-06-09,0.00,0.00,-1841.43
Georgia,2023-06-10,0.00,0.00,-2132.13
Georgia,2023-06-11,0.00,0.00,-1673.03
Georgia,2023-06-12,0.00,0.00,-1705.78
Georgia,2023-06-13,0.00,0.00,-2075.88
Georgia,2023-06-14,0.00,0.00,-1680.67
Georgia,2023-06-15,0.00,0.00,-1791.36
Georgia,2023-06-16,0.00,0.00,-2097.06
Georgia,2023-06-17,0.00,0.00,-1713.85
Georgia,2023-06-18,0.00,0.00,-1750.40
Georgia,2023-06-19,0.00,0.00,-2123.96
Georgia,2023-06-20,0.00,0.00,-1838.72
Georgia,2023-06-21,0.00,0.00,-1851.55
Georgia,2023-06-22,0.00,0.00,-1816.19
Georgia,2023-06-23,0.00,0.00,-1682.76
Georgia,2023-06-24,0.00,0.00,-1633.03
Georgia,2023-06-25,0.00,0.00,-1716.92
Georgia,2023-06-26,0.00,0.00,-1622.23
Georgia,2023-06-27,0.00,0.00,-1600.25
Georgia,2023-06-28,0.00,0.00,-1715.26
Georgia,2023-06-29,0.00,0.00,-1759.24
Georgia,2023-06-30,0.00,0.00,-1787.64
Georgia,2023-07-01,0.00,0.00,-2022.58
Georgia,2023-07-02,0.00,0.00,-1729.77
Georgia,2023-07-03,0.00,0.00,-1485.18
Georgia,2023-07-04,0.00,0.00,-1424.60
Georgia,2023-07-05,0.00,0.00,-1496.64
Georgia,2023-07-06,0.00,0.00,-1704.52
Georgia,2023-07-07,0.00,0.00,-1487.63
Georgia,2023-07-08,0.00,0.00,-1517.63
Georgia,2023-07-09,0.00,0.00,-1027.49
Georgia,2023-07-10,0.00,0.00,-1623.32
Georgia,2023-07-11,0.00,0.00,-1127.43
Georgia,2023-07-12,0.00,0.00,-951.47
Georgia,2023-07-13,0.00,0.00,-1133.40
Georgia,2023-07-14,0.00,0.00,-1105.29
Georgia,2023-07-15,0.00,0.00,-1236.44
Georgia,2023-07-16,0.00,0.00,-1065.71
Georgia,2023-07-17,0.00,0.00,-848.81
Georgia,2023-07-18,0.00,0.00,-823.29
Georgia,2023-07-19,0.00,0.00,-1016.71
Georgia,2023-07-20,0.00,0.00,-652.04
Georgia,2023-07-21,0.00,0.00,-883.92
Georgia,2023-07-22,0.00,0.00,-807.20
Georgia,2023-07-23,0.00,0.00,-575.37
Georgia,2023-07-24,0.00,0.00,-645.98
Georgia,2023-07-25,0.00,0.00,-699.12
Georgia,2023-07-26,0.00,0.00,-638.23
Georgia,2023-07-27,0.00,0.00,-889.33
Georgia,2023-07-28,0.00,0.00,-285.93
Georgia,2023-07-29,0.00,0.00,-315.34
Georgia,2023-07-30,0.00,0.00,-309.10
Georgia,2023-07-31,0.00,0.00,-461.38
Georgia,2023-08-01,0.00,0.00,-356.30
Georgia,2023-08-02,0.00,0.00,-497.09
Georgia,2023-08-03,0.00,0.00,266.14
Georgia,2023-08-04,0.00,0.00,15.48
Georgia,2023-08-05,0.00,0.00,-268.50
Georgia,2023-08-06,0.00,0.00,39.62
Georgia,2023-08-07,0.00,0.00,-118.46
Georgia,2023-08-08,0.00,0.00,10.77
Georgia,2023-08-09,0.00,0.00,307.19
Georgia,2023-08-10,0.00,0.00,-162.92
Georgia,2023-08-11,0.00,0.00,-11.47
Georgia,2023-08-12,0.00,0.00,101.35
Georgia,2023-08-13,0.00,0.00,396.83
Georgia,2023-08-14,0.00,0.00,250.59
Georgia,2023-08-15,0.00,0.00,103.41
Georgia,2023-08-16,0.00,0.00,655.78
Georgia,2023-08-17,0.00,0.00,852.37
Georgia,2023-08-18,0.00,0.00,1082.45
Georgia,2023-08-19,0.00,0.00,581.57
Georgia,2023-08-20,0.00,0.00,411.69
Georgia,2023-08-21,0.00,0.00,1007.07
Georgia,2023-08-22,0.00,0.00,673.04
Georgia,2023-08-23,0.00,0.00,496.04
Georgia,2023-08-24,0.00,0.00,756.23
Georgia,2023-08-25,0.00,0.00,299.92
Georgia,2023-08-26,0.00,0.00,543.23
Georgia,2023-08-27,0.00,0.00,512.31
Georgia,2023-08-28,0.00,0.00,568.73
Georgia,2023-08-29,0.00,0.00,465.89
Georgia,2023-08-30,0.00,0.00,354.91
Georgia,2023-08-31,0.00,0.00,932.09
Georgia,2023-09-01,0.00,0.00,213.21
Georgia,2023-09-02,0.00,0.00,-16.68
Georgia,2023-09-03,0.00,0.00,230.38
Georgia,2023-09-04,0.00,0.00,358.48
Georgia,2023-09-05,0.00,0.00,-134.15
Georgia,2023-09-06,0.00,0.00,-350.07
Georgia,2023-09-07,0.00,0.00,-127.79
Georgia,2023-09-08,0.00,0.00,-496.70
Georgia,2023-09-09,0.00,0.00,-241.74
Georgia,2023-09-10,0.00,0.00,-557.37
Georgia,2023-09-11,0.00,0.00,-263.04
Georgia,2023-09-12,0.00,0.00,-393.48
Georgia,2023-09-13,0.00,0.00,-636.30
Georgia,2023-09-14,0.00,0.00,-878.18
Georgia,2023-09-15,0.00,0.00,-657.79
Georgia,2023-09-16,0.00,0.00,-1353.14
Georgia,2023-09-17,0.00,0.00,-1256.37
Georgia,2023-09-18,0.00,0.00,-1546.89
Georgia,2023-09-19,0.00,0.00,-1564.50
Georgia,2023-09-20,0.00,0.00,-1457.61
Georgia,2023-09-21,0.00,0.00,-1126.87
Georgia,2023-09-22,0.00,0.00,-1771.87
Georgia,2023-09-23,0.00,0.00,-1660.69
Georgia,2023-09-24,0.00,0.00,-1863.09
Georgia,2023-09-25,0.00,0.00,-1872.43
Georgia,2023-09-26,0.00,0.00,-1957.06
Georgia,2023-09-27,0.00,0.00,-2248.22
Georgia,2023-09-28,0.00,0.00,-1971.54
Georgia,2023-09-29,0.00,0.00,-2047.32
Georgia,2023-09-30,0.00,0.00,-2130.28
Georgia,2023-10-01,0.00,0.00,-2381.46
Georgia,2023-10-02,0.00,0.00,-2408.45
Georgia,2023-10-03,0.00,0.00,-2332.95
Georgia,2023-10-04,0.00,0.00,-2703.18
Georgia,2023-10-05,0.00,0.00,-2444.88
Georgia,2023-10-06,0.00,0.00,-2610.73
Georgia,2023-10-07,0.00,0.00,-2671.99
Georgia,2023-10-08,0.00,0.00,-2587.78
Georgia,2023-10-09,0.00,0.00,-2798.71
Georgia,2023-10-10,0.00,0.00,-2751.55
Georgia,2023-10-11,0.00,0.00,-2897.44
Georgia,2023-10-12,0.00,0.00,-2630.21
Georgia,2023-10-13,0.00,0.00,-2996.81
Georgia,2023-10-14,0.00,0.00,-2870.57
Georgia,2023-10-15,0.00,0.00,-2930.42
Georgia,2023-10-16,0.00,0.00,-3210.92
Georgia,2023-10-17,0.00,0.00,-3156.78
Georgia,2023-10-18,0.00,0.00,-2862.35
Georgia,2023-10-19,0.00,0.00,-3449.87
Georgia,2023-10-20,0.00,0.00,-3212.89
Georgia,2023-10-21,0.00,0.00,-2883.76
Georgia,2023-10-22,0.00,0.00,-3362.66
Georgia,2023-10-23,0.00,0.00,-3313.05
Georgia,2023-10-24,0.00,0.00,-3470.65
Georgia,2023-10-25,0.00,0.00,-3295.13
Georgia,2023-10-26,0.00,0.00,-3147.94
Georgia,2023-10-27,0.00,0.00,-3725.73
Georgia,2023-10-28,0.00,0.00,-3640.99
Georgia,2023-10-29,0.00,0.00,-4079.88
Georgia,2023-10-30,0.00,0.00,-3586.15
Georgia,2023-10-31,0.00,0.00,-3480.66
Georgia,2023-11-01,0.00,0.00,-3505.75
Georgia,2023-11-02,0.00,0.00,-3670.27
Georgia,2023-11-03,0.00,0.00,-3727.28
Georgia,2023-11-04,0.00,0.00,-3729.89
Georgia,2023-11-05,0.00,0.00,-4210.01
Georgia,2023-11-06,0.00,0.00,-3736.73
Georgia,2023-11-07,0.00,0.00,-3903.69
Georgia,2023-11-08,0.00,0.00,-3922.79
Georgia,2023-11-09,0.00,0.00,-4199.82
Georgia,2023-11-10,0.00,0.00,-3427.76
Georgia,2023-11-11,0.00,0.00,-3983.44
Georgia,2023-11-12,0.00,0.00,-3942.99
Georgia,2023-11-13,0.00,0.00,-4066.41
Georgia,2023-11-14,0.00,0.00,-3797.57
Georgia,2023-11-15,0.00,0.00,-3409.07
Georgia,2023-11-16,0.00,0.00,-3441.41
Georgia,2023-11-17,0.00,0.00,-3636.80
Georgia,2023-11-18,0.00,0.00,-3656.45
Georgia,2023-11-19,0.00,0.00,-3622.83
Georgia,2023-11-20,0.00,0.00,-3701.51
Georgia,2023-11-21,0.00,0.00,-3725.00
Georgia,2023-11-22,0.00,0.00,-3311.00
Georgia,2023-11-23,0.00,0.00,-3468.82
Georgia,2023-11-24,0.00,0.00,-3368.74
Georgia,2023-11-25,0.00,0.00,-3752.59
Georgia,2023-11-26,0.00,0.00,-3581.99
Georgia,2023-11-27,0.00,0.00,-3125.26
Georgia,2023-11-28,0.00,0.00,-3289.13
Georgia,2023-11-29,0.00,0.00,-3125.79
Georgia,2023-11-30,0.00,0.00,-3305.72
Georgia,2023-12-01,0.00,0.00,-3313.92
Georgia,2023-12-02,0.00,0.00,-2908.73
Georgia,2023-12-03,0.00,0.00,-2951.70
Georgia,2023-12-04,0.00,0.00,-3239.67
Georgia,2023-12-05,0.00,0.00,-3427.43
Georgia,2023-12-06,0.00,0.00,-3029.12
Georgia,2023-12-07,0.00,0.00,-3224.45
Georgia,2023-12-08,0.00,0.00,-3377.52
Georgia,2023-12-09,0.00,0.00,-3318.46
Georgia,2023-12-10,0.00,0.00,-3047.61
Georgia,2023-12-11,0.00,0.00,-2914.00
Georgia,2023-12-12,0.00,0.00,-2942.89
Georgia,2023-12-13,0.00,0.00,-3160.38
Georgia,2023-12-14,0.00,0.00,-2654.31
Georgia,2023-12-15,0.00,0.00,-2712.80
Georgia,2023-12-16,0.00,0.00,-2447.06
Georgia,2023-12-17,0.00,0.00,-2366.18
Georgia,2023-12-18,0.00,0.00,-1976.58
Georgia,2023-12-19,0.00,0.00,-2125.74
Georgia,2023-12-20,0.00,0.00,-1669.34
Georgia,2023-12-21,0.00,0.00,-1338.67
Georgia,2023-12-22,0.00,0.00,-1589.44
Georgia,2023-12-23,0.00,0.00,-1041.11
Georgia,2023-12-24,0.00,0.00,-601.24
Georgia,2023-12-25,0.00,0.00,-523.53
Georgia,2023-12-26,0.00,0.00,-57.62
Georgia,2023-12-27,0.00,0.00,394.20
Georgia,2023-12-28,0.00,0.00,368.63
Georgia,2023-12-29,0.00,0.00,1045.18
Georgia,2023-12-30,0.00,0.00,1093.59
Georgia,2023-12-31,0.00,0.00,1542.02
Georgia,2024-01-01,0.00,0.00,1595.37
Georgia,2024-01-02,0.00,0.00,2089.31
Georgia,2024-01-03,0.00,0.00,2234.29
Georgia,2024-01-04,86.95,0.00,2768.74
Georgia,2024-01-05,347.13,0.00,3030.62
Georgia,2024-01-06,609.76,0.00,3264.23
Georgia,2024-01-07,850.83,0.00,3564.77
Georgia,2024-01-08,1058.38,0.00,3496.01
Georgia,2024-01-09,1248.99,0.00,3989.65
Georgia,2024-01-10,1413.29,0.00,4029.58
Georgia,2024-01-11,1544.46,0.00,4128.18
Georgia,2024-01-12,1622.01,0.00,4091.49
Georgia,2024-01-13,1687.41,0.00,4421.86
Georgia,2024-01-14,1718.67,0.00,4036.20
Georgia,2024-01-15,1706.12,0.00,4558.23
Georgia,2024-01-16,1668.75,0.00,4336.50
Georgia,2024-01-17,1599.76,0.00,4121.21
Georgia,2024-01-18,1494.96,0.00,3897.03
Georgia,2024-01-19,1336.56,0.00,3895.68
Georgia,2024-01-20,1168.72,0.00,3378.83
Georgia,2024-01-21,972.10,0.00,3453.57
Georgia,2024-01-22,739.57,0.00,3276.58
Georgia,2024-01-23,492.55,0.00,2875.68
Georgia,2024-01-24,226.47,0.00,2667.38
Georgia,2024-01-25,0.00,0.00,2295.49
Georgia,2024-01-26,0.00,0.00,2246.02
Georgia,2024-01-27,0.00,0.00,1939.89
Georgia,2024-01-28,0.00,0.00,1684.31
Georgia,2024-01-29,0.00,0.00,1172.94
Georgia,2024-01-30,0.00,0.00,1330.15
Georgia,2024-01-31,0.00,0.00,600.85
Georgia,2024-02-01,0.00,0.00,160.70
Georgia,2024-02-02,0.00,0.00,-109.70
Georgia,2024-02-03,0.00,0.00,-599.54
Georgia,2024-02-04,0.00,0.00,-710.67
Georgia,2024-02-05,0.00,0.00,-1128.95
Georgia,2024-02-06,0.00,0.00,-1217.32
Georgia,2024-02-07,0.00,0.00,-1786.47
Georgia,2024-02-08,0.00,0.00,-1845.08
Georgia,2024-02-09,0.00,0.00,-1869.23
Georgia,2024-02-10,0.00,0.00,-2449.09
Georgia,2024-02-11,0.00,0.00,-2690.52
Georgia,2024-02-12,0.00,0.00,-2757.90
Georgia,2024-02-13,0.00,0.00,-2979.56
Georgia,2024-02-14,0.00,0.00,-3141.14
Georgia,2024-02-15,0.00,0.00,-3192.99
Georgia,2024-02-16,0.00,0.00,-3161.03
Georgia,2024-02-17,0.00,0.00,-3398.24
Georgia,2024-02-18,0.00,0.00,-3374.04
Georgia,2024-02-19,0.00,0.00,-3799.90
Georgia,2024-02-20,0.00,0.00,-3839.52
Georgia,2024-02-21,0.00,0.00,-3951.09
Georgia,2024-02-22,0.00,0.00,-3655.57
Georgia,2024-02-23,0.00,0.00,-4014.20
Georgia,2024-02-24,0.00,0.00,-4183.60
Georgia,2024-02-25,0.00,0.00,-4474.40
Georgia,2024-02-26,0.00,0.00,-4347.25
Georgia,2024-02-27,0.00,0.00,-4222.91
Georgia,2024-02-28,0.00,0.00,-4641.97
Georgia,2024-02-29,0.00,0.00,-4482.14
Georgia,2024-03-01,0.00,0.00,-4519.48
Georgia,2024-03-02,0.00,0.00,-4897.06
Georgia,2024-03-03,0.00,0.00,-4637.48
Georgia,2024-03-04,0.00,0.00,-4679.41
Georgia,2024-03-05,0.00,0.00,-5113.11
Georgia,2024-03-06,0.00,0.00,-4598.07
Georgia,2024-03-07,0.00,0.00,-4980.87
Georgia,2024-03-08,0.00,0.00,-5324.43
Georgia,2024-03-09,0.00,0.00,-4825.56
Georgia,2024-03-10,0.00,0.00,-5499.26
Georgia,2024-03-11,0.00,0.00,-5221.54
Georgia,2024-03-12,0.00,0.00,-5495.83
Georgia,2024-03-13,0.00,0.00,-5246.80
Georgia,2024-03-14,0.00,0.00,-5395.61
Georgia,2024-03-15,0.00,0.00,-5670.08
Georgia,2024-03-16,0.00,0.00,-5637.07
Georgia,2024-03-17,0.00,0.00,-6028.88
Georgia,2024-03-18,0.00,0.00,-5796.48
Georgia,2024-03-19,0.00,0.00,-5771.18
Georgia,2024-03-20,0.00,0.00,-5882.46
Georgia,2024-03-21,0.00,0.00,-5928.46
Georgia,2024-03-22,0.00,0.00,-5988.30
Guam,2023-03-24,0.00,0.00,-19.26
Guam,2023-03-25,0.00,0.00,-32.36
Guam,2023-03-26,0.00,0.00,-11.62
Guam,2023-03-27,0.00,0.00,-36.50
Guam,2023-03-28,0.00,0.00,-45.99
Guam,2023-03-29,0.00,0.00,-29.22
Guam,2023-03-30,0.00,0.00,-51.27
Guam,2023-03-31,0.00,0.00,-38.65
Guam,2023-04-01,0.00,0.00,-48.65
Guam,2023-04-02,0.00,0.00,-44.62
Guam,2023-04-03,0.00,0.00,-47.38
Guam,2023-04-04,0.00,0.00,-41.52
Guam,2023-04-05,0.00,0.00,-44.79
Guam,2023-04-06,0.00,0.00,-36.04
Guam,2023-04-07,0.00,0.00,-54.15
Guam,2023-04-08,0.00,0.00,-38.23
Guam,2023-04-09,0.00,0.00,-50.46
Guam,2023-04-10,0.00,0.00,-41.06
Guam,2023-04-11,0.00,0.00,-39.05
Guam,2023-04-12,0.00,0.00,-39.88
Guam,2023-04-13,0.00,0.00,-32.78
Guam,2023-04-14,0.00,0.00,-47.34
Guam,2023-04-15,0.00,0.00,-46.77
Guam,2023-04-16,0.00,0.00,-54.38
Guam,2023-04-17,0.00,0.00,-36.11
Guam,2023-04-18,0.00,0.00,-50.00
Guam,2023-04-19,0.00,0.00,-41.90
Guam,2023-04-20,0.00,0.00,-46.63
Guam,2023-04-21,0.00,0.00,-43.52
Guam,2023-04-22,0.00,0.00,-43.41
Guam,2023-04-23,0.00,0.00,-51.41
Guam,2023-04-24,0.00,0.00,-44.86
Guam,2023-04-25,0.00,0.00,-45.49
Guam,2023-04-26,0.00,0.00,-48.20
Guam,2023-04-27,0.00,0.00,-50.05
Guam,2023-04-28,0.00,0.00,-62.61
Guam,2023-04-29,0.00,0.00,-54.37
Guam,2023-04-30,0.00,0.00,-52.69
Guam,2023-05-01,0.00,0.00,-54.52
Guam,2023-05-02,0.00,0.00,-64.15
Guam,2023-05-03,0.00,0.00,-54.37
Guam,2023-05-04,0.00,0.00,-63.94
Guam,2023-05-05,0.00,0.00,-72.19
Guam,2023-05-06,0.00,0.00,-73.55
Guam,2023-05-07,0.00,0.00,-70.96
Guam,2023-05-08,0.00,0.00,-74.85
Guam,2023-05-09,0.00,0.00,-63.97
Guam,2023-05-10,0.00,0.00,-74.89
Guam,2023-05-11,0.00,0.00,-62.65
Guam,2023-05-12,0.00,0.00,-72.48
Guam,2023-05-13,0.00,0.00,-64.25
Guam,2023-05-14,0.00,0.00,-76.79
Guam,2023-05-15,0.00,0.00,-72.84
Guam,2023-05-16,0.00,0.00,-78.19
Guam,2023-05-17,0.00,0.00,-79.29
Guam,2023-05-18,0.00,0.00,-75.76
Guam,2023-05-19,0.00,0.00,-71.11
Guam,2023-05-20,0.00,0.00,-65.51
Guam,2023-05-21,0.00,0.00,-62.38
Guam,2023-05-22,0.00,0.00,-64.61
Guam,2023-05-23,0.00,0.00,-81.83
Guam,2023-05-24,0.00,0.00,-64.37
Guam,2023-05-25,0.00,0.00,-84.94
Guam,2023-05-26,0.00,0.00,-66.36
Guam,2023-05-27,0.00,0.00,-75.50
Guam,2023-05-28,0.00,0.00,-75.75
Guam,2023-05-29,0.00,0.00,-82.83
Guam,2023-05-30,0.00,0.00,-71.73
Guam,2023-05-31,0.00,0.00,-77.10
Guam,2023-06-01,0.00,0.00,-88.74
Guam,2023-06-02,0.00,0.00,-81.33
Guam,2023-06-03,0.00,0.00,-72.29
Guam,2023-06-04,0.00,0.00,-71.38
Guam,2023-06-05,0.00,0.00,-62.26
Guam,2023-06-06,0.00,0.00,-66.36
Guam,2023-06-07,0.00,0.00,-68.70
Guam,2023-06-08,0.00,0.00,-70.13
Guam,2023-06-09,0.00,0.00,-67.80
Guam,2023-06-10,0.00,0.00,-69.30
Guam,2023-06-11,0.00,0.00,-71.35
Guam,2023-06-12,0.00,0.00,-66.73
Guam,2023-06-13,0.00,0.00,-61.18
Guam,2023-06-14,0.00,0.00,-57.39
Guam,2023-06-15,0.00,0.00,-74.22
Guam,2023-06-16,0.00,0.00,-61.95
Guam,2023-06-17,0.00,0.00,-55.30
Guam,2023-06-18,0.00,0.00,-71.66
Guam,2023-06-19,0.00,0.00,-63.38
Guam,2023-06-20,0.00,0.00,-64.44
Guam,2023-06-21,0.00,0.00,-69.47
Guam,2023-06-22,0.00,0.00,-64.44
Guam,2023-06-23,0.00,0.00,-69.46
Guam,2023-06-24,0.00,0.00,-63.54
Guam,2023-06-25,0.00,0.00,-64.74
Guam,2023-06-26,0.00,0.00,-58.49
Guam,2023-06-27,0.00,0.00,-73.08
Guam,2023-06-28,0.00,0.00,-68.40
Guam,2023-06-29,0.00,0.00,-56.19
Guam,2023-06-30,0.00,0.00,-73.89
Guam,2023-07-01,0.00,0.00,-67.64
Guam,2023-07-02,0.00,0.00,-64.21
Guam,2023-07-03,0.00,0.00,-64.56
Guam,2023-07-04,0.00,0.00,-70.30
Guam,2023-07-05,0.00,0.00,-67.21
Guam,2023-07-06,0.00,0.00,-75.62
Guam,2023-07-07,0.00,0.00,-79.58
Guam,2023-07-08,0.00,0.00,-89.21
Guam,2023-07-09,0.00,0.00,-60.09
Guam,2023-07-10,0.00,0.00,-69.47
Guam,2023-07-11,0.00,0.00,-66.66
Guam,2023-07-12,0.00,0.00,-68.20
Guam,2023-07-13,0.00,0.00,-72.52
Guam,2023-07-14,0.00,0.00,-73.25
Guam,2023-07-15,0.00,0.00,-68.03
Guam,2023-07-16,0.00,0.00,-69.83
Guam,2023-07-17,0.00,0.00,-81.91
Guam,2023-07-18,0.00,0.00,-69.52
Guam,2023-07-19,0.00,0.00,-80.49
Guam,2023-07-20,0.00,0.00,-68.29
Guam,2023-07-21,0.00,0.00,-76.19
Guam,2023-07-22,0.00,0.00,-70.36
Guam,2023-07-23,0.00,0.00,-71.53
Guam,2023-07-24,0.00,0.00,-78.42
Guam,2023-07-25,0.00,0.00,-64.48
Guam,2023-07-26,0.00,0.00,-72.08
Guam,2023-07-27,0.00,0.00,-81.00
Guam,2023-07-28,0.00,0.00,-77.58
Guam,2023-07-29,0.00,0.00,-83.90
Guam,2023-07-30,0.00,0.00,-88.90
Guam,2023-07-31,0.00,0.00,-77.88
Guam,2023-08-01,0.00,0.00,-73.84
Guam,2023-08-02,0.00,0.00,-58.22
Guam,2023-08-03,0.00,0.00,-83.58
Guam,2023-08-04,0.00,0.00,-78.13
Guam,2023-08-05,0.00,0.00,-88.89
Guam,2023-08-06,0.00,0.00,-72.00
Guam,2023-08-07,0.00,0.00,-85.70
Guam,2023-08-08,0.00,0.00,-78.41
Guam,2023-08-09,0.00,0.00,-66.47
Guam,2023-08-10,0.00,0.00,-84.56
Guam,2023-08-11,0.00,0.00,-78.52
Guam,2023-08-12,0.00,0.00,-87.80
Guam,2023-08-13,0.00,0.00,-79.94
Guam,2023-08-14,0.00,0.00,-72.39
Guam,2023-08-15,0.00,0.00,-60.76
Guam,2023-08-16,0.00,0.00,-88.48
Guam,2023-08-17,0.00,0.00,-63.94
Guam,2023-08-18,0.00,0.00,-67.57
Guam,2023-08-19,0.00,0.00,-71.02
Guam,2023-08-20,0.00,0.00,-80.67
Guam,2023-08-21,0.00,0.00,-69.19
Guam,2023-08-22,0.00,0.00,-60.32
Guam,2023-08-23,0.00,0.00,-73.63
Guam,2023-08-24,0.00,0.00,-71.71
Guam,2023-08-25,0.00,0.00,-65.47
Guam,2023-08-26,0.00,0.00,-42.69
Guam,2023-08-27,0.00,0.00,-55.00
Guam,2023-08-28,0.00,0.00,-43.19
Guam,2023-08-29,0.00,0.00,-38.59
Guam,2023-08-30,0.00,0.00,-50.19
Guam,2023-08-31,0.00,0.00,-55.37
Guam,2023-09-01,0.00,0.00,-52.57
Guam,2023-09-02,0.00,0.00,-41.36
Guam,2023-09-03,0.00,0.00,-42.04
Guam,2023-09-04,0.00,0.00,-45.65
Guam,2023-09-05,0.00,0.00,-68.77
Guam,2023-09-06,0.00,0.00,-61.67
Guam,2023-09-07,0.00,0.00,-54.75
Guam,2023-09-08,0.00,0.00,-51.38
Guam,2023-09-09,0.00,0.00,-40.75
Guam,2023-09-10,0.00,0.00,-60.81
Guam,2023-09-11,0.00,0.00,-56.00
Guam,2023-09-12,0.00,0.00,-66.46
Guam,2023-09-13,0.00,0.00,-45.70
Guam,2023-09-14,0.00,0.00,-73.85
Guam,2023-09-15,0.00,0.00,-79.82
Guam,2023-09-16,0.00,0.00,-68.82
Guam,2023-09-17,0.00,0.00,-84.29
Guam,2023-09-18,0.00,0.00,-76.77
Guam,2023-09-19,0.00,0.00,-91.58
Guam,2023-09-20,0.00,0.00,-79.19
Guam,2023-09-21,0.00,0.00,-67.54
Guam,2023-09-22,0.00,0.00,-85.87
Guam,2023-09-23,0.00,0.00,-91.52
Guam,2023-09-24,0.00,0.00,-86.14
Guam,2023-09-25,0.00,0.00,-70.45
Guam,2023-09-26,0.00,0.00,-91.05
Guam,2023-09-27,0.00,0.00,-80.23
Guam,2023-09-28,0.00,0.00,-86.23
Guam,2023-09-29,0.00,0.00,-88.15
Guam,2023-09-30,0.00,0.00,-90.64
Guam,2023-10-01,0.00,0.00,-92.56
Guam,2023-10-02,0.00,0.00,-83.10
Guam,2023-10-03,0.00,0.00,-92.94
Guam,2023-10-04,0.00,0.00,-79.70
Guam,2023-10-05,0.00,0.00,-91.04
Guam,2023-10-06,0.00,0.00,-74.47
Guam,2023-10-07,0.00,0.00,-90.08
Guam,2023-10-08,0.00,0.00,-89.92
Guam,2023-10-09,0.00,0.00,-89.84
Guam,2023-10-10,0.00,0.00,-70.73
Guam,2023-10-11,0.00,0.00,-83.57
Guam,2023-10-12,0.00,0.00,-82.26
Guam,2023-10-13,0.00,0.00,-95.88
Guam,2023-10-14,0.00,0.00,-93.92
Guam,2023-10-15,0.00,0.00,-100.71
Guam,2023-10-16,0.00,0.00,-89.51
Guam,2023-10-17,0.00,0.00,-88.85
Guam,2023-10-18,0.00,0.00,-95.52
Guam,2023-10-19,0.00,0.00,-97.99
Guam,2023-10-20,0.00,0.00,-92.98
Guam,2023-10-21,0.00,0.00,-102.33
Guam,2023-10-22,0.00,0.00,-89.02
Guam,2023-10-23,0.00,0.00,-88.67
Guam,2023-10-24,0.00,0.00,-110.07
Guam,2023-10-25,0.00,0.00,-103.84
Guam,2023-10-26,0.00,0.00,-102.33
Guam,2023-10-27,0.00,0.00,-114.36
Guam,2023-10-28,0.00,0.00,-97.57
Guam,2023-10-29,0.00,0.00,-93.90
Guam,2023-10-30,0.00,0.00,-117.44
Guam,2023-10-31,0.00,0.00,-97.37
Guam,2023-11-01,0.00,0.00,-98.90
Guam,2023-11-02,0.00,0.00,-110.51
Guam,2023-11-03,0.00,0.00,-112.35
Guam,2023-11-04,0.00,0.00,-97.42
Guam,2023-11-05,0.00,0.00,-110.21
Guam,2023-11-06,0.00,0.00,-104.63
Guam,2023-11-07,0.00,0.00,-112.45
Guam,2023-11-08,0.00,0.00,-119.19
Guam,2023-11-09,0.00,0.00,-113.77
Guam,2023-11-10,0.00,0.00,-119.09
Guam,2023-11-11,0.00,0.00,-111.93
Guam,2023-11-12,0.00,0.00,-120.52
Guam,2023-11-13,0.00,0.00,-114.14
